"cutoff","lm.mape","slm.mape"
58,0.126038865625601,0.135976768314267
59,0.104879417196935,0.1120708461963
60,0.093620459607831,0.0957721353313566
61,0.0635070499584525,0.0684867888785801
62,0.0838727138192564,0.085617899743412
63,0.0739511807063922,0.0760262257347411
64,0.0505140095160694,0.0536010241328674
65,0.0552861169872164,0.0579755405318555
66,0.0528604043794094,0.0516379086103204
67,0.0686269019579481,0.06773621320705
68,0.0755031993982154,0.0780675809909303
69,0.0672989788480124,0.0701976653685422
70,0.0560262461202793,0.0600466299183489
71,0.0496126065908753,0.0543206309926126
72,0.0532494280345138,0.0548528610372825
73,0.0603029658000986,0.0609378419217987
74,0.0707453295016707,0.0732631163536468
75,0.0677189184595964,0.0715025350751366
76,0.0662000516393107,0.0704538887615937
77,0.0614811756976243,0.0649860844215176
78,0.0601026554674838,0.0628368813473952
79,0.0617353562040525,0.0643076038817202
80,0.0625901032552818,0.0653448604134359
81,0.0635715803591024,0.0665191167562475
82,0.060248967746971,0.0632080884475697
83,0.0578763287790878,0.0610212226061643
84,0.0565371155838629,0.0589698693977368
85,0.0560542560355555,0.0584255728444837
86,0.0550193694013243,0.0577267889845882
87,0.0533353510305818,0.0559089077489636
88,0.0516447818732524,0.0542619678966623
89,0.0500925461546533,0.0528825238531179
90,0.0487817931433311,0.051474231404778
91,0.0465875872442657,0.0492624363360091
92,0.0463328557291401,0.0491350986405861
93,0.0445365143862743,0.0477309926528072
94,0.0432562367221471,0.047009844641559
95,0.0422105197922589,0.0467953448159223
96,0.0418412113293301,0.0473482265565958
97,0.0417519147027662,0.048288928571785
98,0.0419038914929414,0.0493936086699588
99,0.0419756012846887,0.0505586879238224
100,0.0422345689909834,0.0529055576716333
101,0.0409539426710719,0.0534544598725251
102,0.0392144353484966,0.0534592381982353
103,0.0381211140072153,0.0535028577301134
104,0.0382933137427501,0.0539136655494703
105,0.0400066315148311,0.0552775424516175
106,0.0411038670551569,0.0562182843278715
107,0.0401620164048689,0.054440369567853
108,0.0393817952732208,0.0527897980305271
109,0.0383624171973422,0.0505639025262091
110,0.0377505178258229,0.0489898367129779
111,0.0380831799395833,0.0487399966103954
112,0.0388579369334688,0.0476185863564836
113,0.0396074792332871,0.0485237641169301
114,0.039611646542963,0.0486221975974456
115,0.0383736767382016,0.0477908272098903
116,0.0374916204454074,0.0477572911089339
117,0.0380336138945653,0.048666433373149
118,0.0390690225717384,0.0499802068022556
119,0.0388737858442427,0.0508628577448341
120,0.0394809385402067,0.0508616530287612
121,0.0398310209975646,0.0513319458255554
122,0.0395020969670104,0.0517574784719638
123,0.0392463111571871,0.0519063931784168
124,0.0379811276776548,0.0506031873292479
125,0.0379340077646979,0.0506954425638632
126,0.0379902311546599,0.051652175801036
127,0.039189785930562,0.0526936092543573
128,0.0404668877586138,0.0525807335362909
129,0.0421106267707777,0.053535087655089
130,0.0429233666976632,0.0542087806126384
131,0.0434856307121505,0.0552819741306761
132,0.0442321158555242,0.0556914929451272
133,0.0450914090847106,0.0569267941832745
134,0.0433785822643672,0.0559553249408163
135,0.040330871066428,0.0543171295068823
136,0.0401413018017083,0.0514573670683403
137,0.0414502151650768,0.0493991990660133
138,0.0432661099488854,0.0493057649090337
139,0.0442999388913415,0.0495738692593828
140,0.0450920571313984,0.0495133978594498
141,0.0443577493110741,0.0512209736136268
142,0.0418525604868258,0.0513031756604033
